id,user_id,event_type,product_id,session_id,timestamp,metadata
284,110,add_to_cart,33.0,sess_5951,2023-05-28 19:24:47,"{""ip"": ""192.168.169.227""}"
285,151,search,,sess_6045,2023-02-26 03:14:08,"{""ip"": ""192.168.28.163""}"
286,199,login,,sess_6642,2022-05-27 09:47:41,"{""ip"": ""192.168.192.54""}"
287,102,logout,,sess_6047,2022-01-07 06:07:52,"{""ip"": ""192.168.209.126""}"
288,25,page_view,9.0,sess_7845,2023-06-22 15:10:36,"{""ip"": ""192.168.168.74""}"
289,111,logout,,sess_3795,2022-06-30 13:38:26,"{""ip"": ""192.168.48.181""}"
290,51,add_to_cart,63.0,sess_3981,2023-05-30 04:00:49,"{""ip"": ""192.168.116.146""}"
291,48,add_to_cart,26.0,sess_1966,2022-07-07 06:59:10,"{""ip"": ""192.168.67.252""}"
292,113,search,,sess_2789,2023-10-14 06:02:54,"{""ip"": ""192.168.21.76""}"
293,97,page_view,16.0,sess_5534,2022-03-07 12:27:26,"{""ip"": ""192.168.8.150""}"
294,123,add_to_cart,63.0,sess_2651,2022-01-10 02:13:22,"{""ip"": ""192.168.69.193""}"
295,171,page_view,75.0,sess_1685,2022-04-10 07:41:05,"{""ip"": ""192.168.134.203""}"
296,97,page_view,78.0,sess_9520,2022-09-30 17:41:31,"{""ip"": ""192.168.122.194""}"
297,155,purchase,55.0,sess_6514,2023-01-15 12:29:27,"{""ip"": ""192.168.81.210""}"
298,93,add_to_cart,86.0,sess_7528,2023-01-23 22:14:19,"{""ip"": ""192.168.15.250""}"
299,85,purchase,13.0,sess_1050,2023-04-13 14:37:45,"{""ip"": ""192.168.186.214""}"
300,7,add_to_cart,78.0,sess_3013,2023-06-28 10:10:30,"{""ip"": ""192.168.244.180""}"
301,95,add_to_cart,58.0,sess_8785,2023-06-12 15:02:29,"{""ip"": ""192.168.170.49""}"
302,164,page_view,42.0,sess_1272,2023-10-11 13:06:52,"{""ip"": ""192.168.224.12""}"
303,84,logout,,sess_8279,2022-08-28 22:05:29,"{""ip"": ""192.168.125.103""}"
304,157,logout,,sess_2333,2022-12-23 15:34:47,"{""ip"": ""192.168.241.239""}"
305,169,search,,sess_2645,2023-01-30 10:41:57,"{""ip"": ""192.168.156.50""}"
306,37,logout,,sess_9520,2023-08-09 18:22:23,"{""ip"": ""192.168.9.33""}"
307,23,search,,sess_5937,2023-11-21 19:58:45,"{""ip"": ""192.168.253.224""}"
308,44,search,,sess_8311,2022-04-29 17:33:18,"{""ip"": ""192.168.170.139""}"
309,63,add_to_cart,28.0,sess_3792,2023-11-07 03:15:22,"{""ip"": ""192.168.28.112""}"
310,8,logout,,sess_3625,2022-12-01 13:57:44,"{""ip"": ""192.168.197.72""}"
311,185,add_to_cart,33.0,sess_8803,2023-11-18 04:28:54,"{""ip"": ""192.168.171.35""}"
312,163,login,,sess_9060,2022-04-03 12:07:00,"{""ip"": ""192.168.224.58""}"
313,197,login,,sess_2059,2023-10-22 12:29:47,"{""ip"": ""192.168.97.234""}"
314,191,logout,,sess_7252,2023-11-01 23:22:41,"{""ip"": ""192.168.201.144""}"
315,60,search,,sess_4662,2022-09-23 04:12:43,"{""ip"": ""192.168.75.23""}"
316,23,page_view,44.0,sess_4082,2022-04-29 20:51:23,"{""ip"": ""192.168.95.33""}"
317,98,purchase,74.0,sess_1027,2022-11-15 02:15:11,"{""ip"": ""192.168.152.138""}"
318,100,add_to_cart,55.0,sess_6237,2023-01-09 04:35:55,"{""ip"": ""192.168.134.170""}"
319,152,login,,sess_4639,2022-04-20 14:23:34,"{""ip"": ""192.168.3.138""}"
320,81,search,,sess_3370,2022-10-31 07:58:12,"{""ip"": ""192.168.128.175""}"
321,38,search,,sess_5643,2022-05-30 01:15:01,"{""ip"": ""192.168.154.82""}"
322,129,purchase,89.0,sess_3022,2022-10-08 20:53:51,"{""ip"": ""192.168.123.162""}"
323,127,add_to_cart,38.0,sess_7171,2022-03-02 12:07:45,"{""ip"": ""192.168.40.212""}"
324,54,logout,,sess_4687,2023-12-19 01:54:49,"{""ip"": ""192.168.237.222""}"
325,125,add_to_cart,94.0,sess_7419,2022-11-03 05:47:45,"{""ip"": ""192.168.254.6""}"
326,101,login,,sess_6528,2023-03-09 17:14:12,"{""ip"": ""192.168.254.90""}"
327,101,search,,sess_2176,2023-06-25 10:18:18,"{""ip"": ""192.168.73.179""}"
328,180,add_to_cart,71.0,sess_7451,2022-04-10 04:45:57,"{""ip"": ""192.168.83.193""}"
329,14,login,,sess_5981,2023-04-14 23:50:04,"{""ip"": ""192.168.42.148""}"
330,114,add_to_cart,90.0,sess_8904,2022-10-26 05:16:22,"{""ip"": ""192.168.54.56""}"
331,51,logout,,sess_1149,2023-01-06 20:57:35,"{""ip"": ""192.168.27.174""}"
332,97,add_to_cart,55.0,sess_3756,2022-02-27 03:29:49,"{""ip"": ""192.168.92.250""}"
333,46,search,,sess_1859,2022-05-01 18:45:59,"{""ip"": ""192.168.167.87""}"
334,112,login,,sess_3434,2023-10-05 14:42:32,"{""ip"": ""192.168.63.9""}"
335,62,page_view,51.0,sess_9005,2022-11-06 21:42:19,"{""ip"": ""192.168.245.45""}"
336,191,logout,,sess_7150,2023-12-10 23:58:33,"{""ip"": ""192.168.23.200""}"
337,167,search,,sess_7260,2022-10-09 23:01:21,"{""ip"": ""192.168.168.114""}"
338,3,purchase,16.0,sess_2910,2022-03-26 04:26:37,"{""ip"": ""192.168.126.165""}"
339,131,logout,,sess_4685,2022-01-24 21:21:59,"{""ip"": ""192.168.147.253""}"
340,123,login,,sess_5484,2023-12-12 03:26:33,"{""ip"": ""192.168.204.152""}"
341,99,add_to_cart,62.0,sess_8105,2022-11-02 20:48:17,"{""ip"": ""192.168.33.26""}"
342,17,purchase,92.0,sess_9806,2022-07-09 14:45:27,"{""ip"": ""192.168.209.180""}"
343,101,page_view,72.0,sess_9788,2023-06-27 17:47:16,"{""ip"": ""192.168.17.133""}"
344,138,login,,sess_3033,2022-08-01 23:58:41,"{""ip"": ""192.168.230.31""}"
345,154,add_to_cart,89.0,sess_3948,2022-01-06 20:11:48,"{""ip"": ""192.168.115.205""}"
346,32,purchase,6.0,sess_3110,2023-08-12 07:30:30,"{""ip"": ""192.168.168.42""}"
347,144,page_view,33.0,sess_1573,2022-03-28 04:32:26,"{""ip"": ""192.168.130.77""}"
348,140,purchase,22.0,sess_7931,2023-11-05 00:00:11,"{""ip"": ""192.168.64.77""}"
349,133,page_view,38.0,sess_9750,2023-04-01 05:05:31,"{""ip"": ""192.168.148.126""}"
350,81,logout,,sess_9563,2022-12-27 22:04:12,"{""ip"": ""192.168.138.131""}"
351,177,add_to_cart,13.0,sess_1732,2022-08-31 01:20:14,"{""ip"": ""192.168.49.37""}"
352,56,purchase,18.0,sess_4539,2023-08-29 13:04:23,"{""ip"": ""192.168.72.33""}"
353,160,logout,,sess_7914,2022-03-18 20:01:09,"{""ip"": ""192.168.66.67""}"
354,167,search,,sess_3675,2023-02-14 16:36:17,"{""ip"": ""192.168.22.242""}"
355,174,purchase,55.0,sess_3346,2023-07-03 07:25:07,"{""ip"": ""192.168.19.162""}"
356,69,logout,,sess_4156,2023-01-17 20:31:17,"{""ip"": ""192.168.169.166""}"
357,155,login,,sess_3687,2023-03-06 05:35:18,"{""ip"": ""192.168.81.255""}"
358,98,search,,sess_1424,2023-09-11 09:00:40,"{""ip"": ""192.168.20.70""}"
359,137,page_view,15.0,sess_9984,2023-02-21 02:24:05,"{""ip"": ""192.168.85.164""}"
360,93,page_view,43.0,sess_5476,2022-05-30 08:13:11,"{""ip"": ""192.168.71.3""}"
361,97,page_view,29.0,sess_7203,2022-04-18 04:29:47,"{""ip"": ""192.168.45.135""}"
362,79,logout,,sess_9021,2022-04-08 19:15:31,"{""ip"": ""192.168.90.180""}"
363,73,login,,sess_5440,2023-09-15 03:36:24,"{""ip"": ""192.168.230.13""}"
364,82,add_to_cart,97.0,sess_7382,2022-07-05 12:34:02,"{""ip"": ""192.168.207.190""}"
365,137,logout,,sess_7597,2023-05-04 21:33:55,"{""ip"": ""192.168.33.67""}"
366,176,page_view,66.0,sess_3547,2023-11-05 04:36:03,"{""ip"": ""192.168.37.97""}"
367,189,login,,sess_5380,2022-02-24 23:16:20,"{""ip"": ""192.168.250.95""}"
368,200,logout,,sess_5081,2023-11-26 22:09:43,"{""ip"": ""192.168.108.181""}"
369,47,search,,sess_8191,2022-12-29 17:03:48,"{""ip"": ""192.168.129.74""}"
370,110,purchase,67.0,sess_4748,2022-11-09 23:08:33,"{""ip"": ""192.168.220.23""}"
371,105,purchase,99.0,sess_6123,2022-04-03 23:06:28,"{""ip"": ""192.168.21.20""}"
372,62,logout,,sess_2534,2022-06-19 20:56:47,"{""ip"": ""192.168.15.22""}"
373,74,logout,,sess_9074,2022-01-11 15:26:12,"{""ip"": ""192.168.174.131""}"
374,35,logout,,sess_8858,2023-05-25 18:45:03,"{""ip"": ""192.168.176.174""}"
375,179,login,,sess_3042,2023-02-20 00:30:21,"{""ip"": ""192.168.158.49""}"
376,2,logout,,sess_7962,2023-12-21 19:27:15,"{""ip"": ""192.168.192.89""}"
377,190,add_to_cart,85.0,sess_9652,2023-12-02 22:10:48,"{""ip"": ""192.168.11.156""}"
378,44,search,,sess_9577,2022-08-19 06:21:53,"{""ip"": ""192.168.20.94""}"
379,132,add_to_cart,46.0,sess_1834,2023-03-09 18:02:27,"{""ip"": ""192.168.98.44""}"
380,29,purchase,44.0,sess_5092,2023-07-07 04:17:28,"{""ip"": ""192.168.75.77""}"
381,76,search,,sess_5337,2022-08-07 00:04:52,"{""ip"": ""192.168.189.162""}"
382,101,login,,sess_4562,2022-11-09 23:24:35,"{""ip"": ""192.168.132.212""}"
383,119,page_view,80.0,sess_8999,2022-02-28 12:57:08,"{""ip"": ""192.168.2.158""}"
384,85,search,,sess_5888,2022-12-29 03:54:06,"{""ip"": ""192.168.2.90""}"
385,48,logout,,sess_7587,2022-12-30 00:19:21,"{""ip"": ""192.168.26.111""}"
386,51,search,,sess_2388,2023-06-26 18:43:32,"{""ip"": ""192.168.231.40""}"
387,32,search,,sess_8985,2022-01-08 05:39:58,"{""ip"": ""192.168.197.169""}"
388,58,purchase,61.0,sess_7477,2023-01-19 10:53:47,"{""ip"": ""192.168.94.110""}"
389,138,add_to_cart,35.0,sess_2780,2023-03-26 23:53:39,"{""ip"": ""192.168.215.113""}"
390,36,add_to_cart,46.0,sess_8110,2022-01-06 13:04:45,"{""ip"": ""192.168.227.223""}"
391,51,logout,,sess_2813,2022-07-14 10:22:22,"{""ip"": ""192.168.11.35""}"
392,108,search,,sess_6426,2022-02-02 05:50:12,"{""ip"": ""192.168.171.51""}"
393,171,search,,sess_5354,2022-05-02 15:19:53,"{""ip"": ""192.168.126.141""}"
394,175,search,,sess_3087,2022-11-29 14:33:32,"{""ip"": ""192.168.129.186""}"
395,100,logout,,sess_3153,2022-04-23 03:55:39,"{""ip"": ""192.168.203.6""}"
396,40,add_to_cart,45.0,sess_9192,2022-01-14 08:36:39,"{""ip"": ""192.168.14.174""}"
397,110,purchase,77.0,sess_1131,2023-03-21 17:28:59,"{""ip"": ""192.168.75.73""}"
398,22,search,,sess_8027,2022-09-11 22:29:11,"{""ip"": ""192.168.40.187""}"
399,48,login,,sess_5087,2022-10-15 04:11:15,"{""ip"": ""192.168.222.68""}"
400,64,logout,,sess_8031,2022-07-23 17:15:14,"{""ip"": ""192.168.181.201""}"
401,180,page_view,94.0,sess_9230,2023-09-18 06:35:48,"{""ip"": ""192.168.49.255""}"
402,162,login,,sess_3436,2022-08-23 04:23:09,"{""ip"": ""192.168.34.103""}"
403,71,page_view,25.0,sess_3395,2023-03-13 00:38:34,"{""ip"": ""192.168.158.52""}"
404,14,page_view,49.0,sess_7673,2023-06-22 11:09:26,"{""ip"": ""192.168.180.163""}"
405,57,add_to_cart,44.0,sess_7980,2023-05-06 02:14:01,"{""ip"": ""192.168.131.110""}"
406,14,logout,,sess_5985,2022-04-23 09:48:10,"{""ip"": ""192.168.94.72""}"
407,183,purchase,54.0,sess_5046,2022-11-24 01:43:53,"{""ip"": ""192.168.47.11""}"
408,14,page_view,85.0,sess_6269,2022-08-06 10:23:17,"{""ip"": ""192.168.121.72""}"
409,26,login,,sess_8059,2022-07-09 09:11:04,"{""ip"": ""192.168.243.126""}"
410,86,purchase,39.0,sess_2827,2022-04-10 00:29:50,"{""ip"": ""192.168.175.142""}"
411,85,add_to_cart,47.0,sess_6920,2023-08-27 19:15:19,"{""ip"": ""192.168.155.96""}"
412,167,add_to_cart,36.0,sess_4441,2023-08-22 13:58:58,"{""ip"": ""192.168.23.228""}"
413,34,page_view,81.0,sess_2971,2022-02-12 21:21:21,"{""ip"": ""192.168.248.234""}"
414,49,logout,,sess_4160,2023-12-23 16:13:47,"{""ip"": ""192.168.237.26""}"
415,140,page_view,80.0,sess_6618,2022-11-05 17:15:54,"{""ip"": ""192.168.254.195""}"
416,137,add_to_cart,93.0,sess_3517,2022-02-14 04:39:15,"{""ip"": ""192.168.50.108""}"
417,183,login,,sess_5137,2023-07-28 12:38:46,"{""ip"": ""192.168.230.94""}"
418,162,search,,sess_2923,2023-03-23 02:27:54,"{""ip"": ""192.168.124.108""}"
419,129,login,,sess_1358,2022-06-20 21:48:52,"{""ip"": ""192.168.71.179""}"
420,75,add_to_cart,6.0,sess_1996,2023-12-12 06:55:28,"{""ip"": ""192.168.190.209""}"
421,127,search,,sess_9723,2023-06-10 02:43:48,"{""ip"": ""192.168.43.113""}"
422,99,login,,sess_7393,2023-02-15 22:06:29,"{""ip"": ""192.168.70.53""}"
423,1,add_to_cart,21.0,sess_4568,2023-08-30 00:19:21,"{""ip"": ""192.168.226.238""}"
424,117,login,,sess_9254,2023-12-26 19:07:02,"{""ip"": ""192.168.67.78""}"
425,76,add_to_cart,91.0,sess_5399,2023-07-20 04:20:11,"{""ip"": ""192.168.44.58""}"
426,137,page_view,31.0,sess_5781,2022-02-10 23:17:15,"{""ip"": ""192.168.38.242""}"
427,35,purchase,35.0,sess_1844,2023-10-20 09:03:57,"{""ip"": ""192.168.254.211""}"
428,137,add_to_cart,15.0,sess_1022,2023-10-27 12:39:02,"{""ip"": ""192.168.162.155""}"
429,84,purchase,11.0,sess_9999,2022-09-28 04:51:52,"{""ip"": ""192.168.105.230""}"
430,76,login,,sess_6318,2022-02-28 22:47:25,"{""ip"": ""192.168.209.3""}"
431,57,purchase,94.0,sess_5582,2022-06-30 09:19:12,"{""ip"": ""192.168.249.5""}"
432,169,login,,sess_2743,2023-12-06 13:54:27,"{""ip"": ""192.168.243.168""}"
433,161,purchase,82.0,sess_4377,2023-03-29 08:01:59,"{""ip"": ""192.168.84.69""}"
434,149,add_to_cart,81.0,sess_7479,2022-06-09 16:14:25,"{""ip"": ""192.168.60.187""}"
435,112,logout,,sess_7039,2022-06-01 17:26:24,"{""ip"": ""192.168.24.127""}"
436,118,add_to_cart,24.0,sess_3885,2022-07-13 20:44:26,"{""ip"": ""192.168.126.242""}"
437,47,logout,,sess_5621,2022-01-22 11:17:33,"{""ip"": ""192.168.42.227""}"
438,101,add_to_cart,88.0,sess_4077,2022-03-13 05:13:31,"{""ip"": ""192.168.19.110""}"
439,117,add_to_cart,83.0,sess_7594,2022-04-13 19:10:45,"{""ip"": ""192.168.36.187""}"
440,155,page_view,13.0,sess_7191,2023-01-29 00:45:15,"{""ip"": ""192.168.29.212""}"
441,196,page_view,83.0,sess_1716,2022-05-16 09:02:30,"{""ip"": ""192.168.198.22""}"
442,37,purchase,81.0,sess_1221,2022-01-10 03:52:18,"{""ip"": ""192.168.139.189""}"
443,182,purchase,11.0,sess_4314,2022-05-23 17:29:30,"{""ip"": ""192.168.195.145""}"
444,42,search,,sess_6036,2022-12-06 17:26:11,"{""ip"": ""192.168.40.63""}"
445,140,page_view,89.0,sess_5382,2023-10-05 19:47:32,"{""ip"": ""192.168.32.6""}"
446,27,page_view,70.0,sess_5861,2022-04-16 18:37:28,"{""ip"": ""192.168.227.215""}"
447,37,search,,sess_1019,2022-08-18 00:52:25,"{""ip"": ""192.168.59.110""}"
448,38,search,,sess_6788,2023-11-03 10:26:37,"{""ip"": ""192.168.58.236""}"
449,99,logout,,sess_2841,2023-05-19 06:10:24,"{""ip"": ""192.168.254.29""}"
450,27,add_to_cart,37.0,sess_6854,2022-03-20 22:25:00,"{""ip"": ""192.168.86.31""}"
451,22,purchase,6.0,sess_3475,2022-07-02 15:36:21,"{""ip"": ""192.168.136.86""}"
452,47,login,,sess_7967,2022-06-03 10:58:46,"{""ip"": ""192.168.160.210""}"
453,90,purchase,14.0,sess_5441,2023-05-27 13:26:20,"{""ip"": ""192.168.239.68""}"
454,20,logout,,sess_1035,2022-06-02 23:52:44,"{""ip"": ""192.168.38.82""}"
455,100,add_to_cart,58.0,sess_8838,2022-03-10 04:07:12,"{""ip"": ""192.168.148.110""}"
456,72,logout,,sess_3370,2022-04-03 11:45:43,"{""ip"": ""192.168.255.33""}"
457,197,add_to_cart,50.0,sess_6777,2022-11-23 17:59:36,"{""ip"": ""192.168.109.124""}"
458,106,logout,,sess_6463,2022-05-22 23:48:35,"{""ip"": ""192.168.236.63""}"
459,108,search,,sess_9144,2023-07-06 19:26:02,"{""ip"": ""192.168.127.137""}"
460,59,login,,sess_7301,2022-03-27 21:09:08,"{""ip"": ""192.168.184.108""}"
461,148,login,,sess_4593,2023-12-21 03:10:36,"{""ip"": ""192.168.61.93""}"
462,53,page_view,3.0,sess_6937,2023-07-26 17:15:18,"{""ip"": ""192.168.246.35""}"
463,16,page_view,45.0,sess_6912,2022-05-23 10:43:46,"{""ip"": ""192.168.118.37""}"
464,108,login,,sess_4973,2022-08-04 08:10:37,"{""ip"": ""192.168.15.192""}"
465,31,add_to_cart,90.0,sess_3344,2023-01-22 00:57:33,"{""ip"": ""192.168.179.248""}"
466,96,search,,sess_1886,2023-12-20 03:51:34,"{""ip"": ""192.168.170.149""}"
467,123,page_view,77.0,sess_3591,2022-01-31 05:20:52,"{""ip"": ""192.168.94.37""}"
468,63,page_view,10.0,sess_1204,2023-08-06 15:09:50,"{""ip"": ""192.168.39.196""}"
469,121,add_to_cart,96.0,sess_3295,2023-06-25 10:54:17,"{""ip"": ""192.168.121.106""}"
470,87,logout,,sess_8274,2023-10-23 00:28:51,"{""ip"": ""192.168.74.29""}"
471,16,add_to_cart,83.0,sess_1526,2023-09-11 06:19:11,"{""ip"": ""192.168.129.42""}"
472,102,page_view,55.0,sess_8443,2023-07-22 09:23:43,"{""ip"": ""192.168.236.147""}"
473,79,login,,sess_4724,2023-03-10 05:42:32,"{""ip"": ""192.168.70.250""}"
474,134,page_view,49.0,sess_3050,2022-08-05 14:34:41,"{""ip"": ""192.168.159.15""}"
475,101,add_to_cart,24.0,sess_2264,2023-12-11 17:03:18,"{""ip"": ""192.168.123.81""}"
476,165,logout,,sess_7637,2023-01-25 06:00:03,"{""ip"": ""192.168.14.206""}"
477,166,purchase,55.0,sess_4190,2022-10-04 03:56:48,"{""ip"": ""192.168.27.20""}"
478,155,purchase,100.0,sess_6496,2022-01-29 08:43:15,"{""ip"": ""192.168.73.42""}"
479,28,login,,sess_2070,2022-08-05 21:44:24,"{""ip"": ""192.168.3.194""}"
480,49,purchase,71.0,sess_4305,2023-10-16 01:10:42,"{""ip"": ""192.168.62.69""}"
481,146,page_view,73.0,sess_1735,2023-08-01 17:36:53,"{""ip"": ""192.168.12.13""}"
482,24,purchase,40.0,sess_1138,2023-01-01 10:16:55,"{""ip"": ""192.168.246.102""}"
483,50,login,,sess_6152,2023-02-05 12:57:20,"{""ip"": ""192.168.250.34""}"
484,173,logout,,sess_2595,2022-12-06 14:49:43,"{""ip"": ""192.168.230.190""}"
485,26,login,,sess_9227,2022-06-03 00:51:44,"{""ip"": ""192.168.151.204""}"
486,123,search,,sess_1612,2022-10-25 05:52:11,"{""ip"": ""192.168.39.175""}"
487,21,search,,sess_2528,2022-08-26 07:51:05,"{""ip"": ""192.168.207.175""}"
488,37,logout,,sess_3638,2023-05-29 18:47:52,"{""ip"": ""192.168.255.187""}"
489,167,login,,sess_9573,2022-12-16 16:17:32,"{""ip"": ""192.168.202.34""}"
490,75,purchase,47.0,sess_8059,2022-02-10 14:06:47,"{""ip"": ""192.168.62.54""}"
491,156,login,,sess_2228,2022-06-06 20:38:24,"{""ip"": ""192.168.161.255""}"
492,25,search,,sess_1244,2022-05-27 11:16:12,"{""ip"": ""192.168.141.223""}"
493,128,page_view,13.0,sess_8451,2022-11-18 06:10:45,"{""ip"": ""192.168.240.76""}"
494,18,add_to_cart,36.0,sess_6952,2022-12-28 03:14:55,"{""ip"": ""192.168.19.46""}"
495,198,logout,,sess_8548,2022-09-22 17:13:51,"{""ip"": ""192.168.251.66""}"
496,167,search,,sess_3301,2022-05-07 20:42:25,"{""ip"": ""192.168.125.11""}"
497,74,purchase,52.0,sess_7701,2023-09-27 04:41:46,"{""ip"": ""192.168.113.94""}"
498,160,login,,sess_6138,2023-01-18 03:02:23,"{""ip"": ""192.168.175.106""}"
499,116,login,,sess_5306,2023-11-30 01:33:13,"{""ip"": ""192.168.159.251""}"
500,15,logout,,sess_5011,2023-12-18 20:25:05,"{""ip"": ""192.168.3.40""}"
501,75,page_view,49.0,sess_3592,2023-08-07 14:32:14,"{""ip"": ""192.168.219.19""}"
502,100,add_to_cart,60.0,sess_2531,2022-12-24 16:57:43,"{""ip"": ""192.168.120.165""}"
503,120,login,,sess_2787,2022-03-29 06:33:48,"{""ip"": ""192.168.188.28""}"
504,197,search,,sess_8096,2022-07-24 14:37:08,"{""ip"": ""192.168.85.17""}"
505,88,purchase,78.0,sess_8967,2022-08-06 17:20:19,"{""ip"": ""192.168.30.72""}"
506,10,search,,sess_9930,2022-06-09 17:06:39,"{""ip"": ""192.168.38.164""}"
507,82,add_to_cart,73.0,sess_1513,2023-09-08 13:50:44,"{""ip"": ""192.168.16.240""}"
508,111,purchase,61.0,sess_4496,2022-02-25 07:42:00,"{""ip"": ""192.168.223.6""}"
509,109,logout,,sess_5421,2022-09-16 23:08:40,"{""ip"": ""192.168.46.22""}"
510,18,add_to_cart,36.0,sess_7636,2022-03-25 10:51:43,"{""ip"": ""192.168.224.183""}"
511,108,search,,sess_9597,2022-08-08 09:26:46,"{""ip"": ""192.168.48.213""}"
512,24,page_view,55.0,sess_6603,2022-11-01 05:59:25,"{""ip"": ""192.168.51.90""}"
513,124,search,,sess_8790,2023-07-03 05:51:01,"{""ip"": ""192.168.248.179""}"
514,91,search,,sess_7375,2022-01-11 20:25:19,"{""ip"": ""192.168.201.229""}"
515,51,login,,sess_2274,2023-11-15 21:03:43,"{""ip"": ""192.168.158.38""}"
516,171,purchase,94.0,sess_6185,2022-01-15 05:28:47,"{""ip"": ""192.168.230.118""}"
517,128,add_to_cart,41.0,sess_2861,2023-11-22 14:47:45,"{""ip"": ""192.168.68.134""}"
518,1,logout,,sess_8381,2022-05-09 23:05:38,"{""ip"": ""192.168.116.164""}"
519,25,login,,sess_1597,2022-08-12 06:49:56,"{""ip"": ""192.168.108.179""}"
520,199,login,,sess_3721,2023-09-08 13:44:47,"{""ip"": ""192.168.56.90""}"
521,49,add_to_cart,87.0,sess_1235,2023-01-15 13:14:43,"{""ip"": ""192.168.5.78""}"
522,129,purchase,16.0,sess_9177,2023-10-27 16:36:08,"{""ip"": ""192.168.106.106""}"
523,91,purchase,70.0,sess_7977,2023-06-20 12:13:37,"{""ip"": ""192.168.30.238""}"
524,118,add_to_cart,55.0,sess_7113,2022-07-01 20:07:30,"{""ip"": ""192.168.153.42""}"
525,112,login,,sess_7251,2022-10-19 15:55:43,"{""ip"": ""192.168.163.73""}"
526,159,logout,,sess_2625,2022-03-31 03:46:46,"{""ip"": ""192.168.23.167""}"
527,158,page_view,53.0,sess_2698,2023-05-24 22:42:46,"{""ip"": ""192.168.238.140""}"
528,163,page_view,57.0,sess_9247,2023-08-19 01:11:17,"{""ip"": ""192.168.171.75""}"
529,55,search,,sess_4651,2023-04-11 20:04:57,"{""ip"": ""192.168.98.30""}"
530,121,add_to_cart,16.0,sess_6744,2023-04-21 15:02:04,"{""ip"": ""192.168.233.211""}"
531,181,logout,,sess_7484,2022-01-08 13:38:25,"{""ip"": ""192.168.201.58""}"
532,73,login,,sess_5384,2023-11-06 09:37:48,"{""ip"": ""192.168.79.215""}"
533,173,search,,sess_4957,2022-01-05 15:05:36,"{""ip"": ""192.168.9.4""}"
534,40,page_view,48.0,sess_9502,2023-09-07 11:33:31,"{""ip"": ""192.168.86.44""}"
535,111,login,,sess_4962,2023-07-24 14:14:56,"{""ip"": ""192.168.50.158""}"
536,101,logout,,sess_1845,2023-08-15 15:37:23,"{""ip"": ""192.168.33.241""}"
537,100,logout,,sess_3846,2023-02-17 11:34:57,"{""ip"": ""192.168.133.41""}"
538,60,search,,sess_2631,2023-12-29 04:35:58,"{""ip"": ""192.168.130.31""}"
539,148,logout,,sess_7422,2023-10-05 09:28:28,"{""ip"": ""192.168.215.142""}"
540,83,add_to_cart,27.0,sess_2527,2022-04-06 00:56:00,"{""ip"": ""192.168.112.3""}"
541,198,logout,,sess_3507,2022-01-29 22:30:15,"{""ip"": ""192.168.182.140""}"
542,147,page_view,49.0,sess_1414,2022-05-14 16:31:08,"{""ip"": ""192.168.163.162""}"
543,48,purchase,31.0,sess_4633,2022-11-01 07:03:25,"{""ip"": ""192.168.138.216""}"
544,186,add_to_cart,100.0,sess_7194,2022-09-24 01:53:02,"{""ip"": ""192.168.71.22""}"
545,161,add_to_cart,3.0,sess_2694,2022-04-24 16:42:58,"{""ip"": ""192.168.238.153""}"
546,28,page_view,19.0,sess_5627,2022-09-26 06:34:35,"{""ip"": ""192.168.24.20""}"
547,93,search,,sess_4407,2023-02-05 03:39:55,"{""ip"": ""192.168.126.204""}"
548,106,page_view,10.0,sess_8971,2023-10-03 02:46:42,"{""ip"": ""192.168.54.176""}"
549,97,search,,sess_6137,2023-10-11 16:24:57,"{""ip"": ""192.168.207.42""}"
550,77,add_to_cart,2.0,sess_3927,2023-11-07 20:39:16,"{""ip"": ""192.168.162.156""}"
551,31,page_view,44.0,sess_6681,2023-05-11 22:21:18,"{""ip"": ""192.168.154.140""}"
552,41,page_view,67.0,sess_5169,2022-05-05 07:01:16,"{""ip"": ""192.168.156.8""}"
553,6,login,,sess_9486,2023-06-09 05:32:48,"{""ip"": ""192.168.56.222""}"
554,30,purchase,28.0,sess_1483,2022-12-02 05:02:41,"{""ip"": ""192.168.57.22""}"
555,178,logout,,sess_3073,2022-10-02 09:57:50,"{""ip"": ""192.168.124.52""}"
556,90,page_view,91.0,sess_5822,2023-04-24 18:03:05,"{""ip"": ""192.168.112.132""}"
557,50,search,,sess_5097,2022-06-27 07:12:16,"{""ip"": ""192.168.176.217""}"
558,72,logout,,sess_7436,2022-04-16 21:14:59,"{""ip"": ""192.168.204.197""}"
559,80,login,,sess_3714,2022-07-30 17:45:41,"{""ip"": ""192.168.111.227""}"
560,109,search,,sess_5451,2022-11-23 22:40:46,"{""ip"": ""192.168.28.156""}"
561,110,search,,sess_4272,2023-08-04 12:50:57,"{""ip"": ""192.168.96.230""}"
562,17,logout,,sess_8363,2022-06-21 01:13:44,"{""ip"": ""192.168.246.131""}"
563,151,purchase,53.0,sess_5808,2023-09-11 23:29:14,"{""ip"": ""192.168.244.248""}"
564,91,login,,sess_7525,2022-01-31 04:10:27,"{""ip"": ""192.168.47.208""}"
565,110,purchase,24.0,sess_6861,2022-09-09 02:38:41,"{""ip"": ""192.168.56.169""}"
566,96,purchase,19.0,sess_6151,2022-05-06 00:21:02,"{""ip"": ""192.168.82.177""}"
